text,index,speaker,date,title
This is not to dismiss arguments that higher capital could harm the economyâjust to note that similar warnings were not borne out in recent experience.,10,Vice Chair for Supervision Michael S. Barr,10/9/2023,Capital Supports Lending
"The Case for Building on the Initial Reforms
When the initial reforms were put in place, bank regulators acknowledged that these changes were a partial measure and that there were further elements of the capital rule that needed adjusting: Less reliance on internal models for credit risk; operational risk should be captured in a standardized way; and capital requirements did not fully capture market risk. The agencies' proposed rule attempts to address these issues.",11,Vice Chair for Supervision Michael S. Barr,10/9/2023,Capital Supports Lending
"First, the proposal would remove the use of banks' internal models to set credit risk capital requirements. In the agencies' experience, the subjective choices made for internal models have produced unwarranted variability across banking organizations in requirements for exposures with similar risks. This can weaken confidence, reduce transparency, and challenge comparisons of capital adequacy across banking organizations.",12,Vice Chair for Supervision Michael S. Barr,10/9/2023,Capital Supports Lending
"For these reasons, the proposal would replace the internal models approach for credit risk with a non-modeled approach. This so called ""expanded risk-based approach"" would be sensitive to important drivers of credit risk but would be standardized, transparent and consistent across banks. The proposal contains adjustments relative to the international Basel Capital Accord to ensure that on average small and large banks are required to hold similar levels of capital for key credit portfolios. The large banks subject to the proposal would continue to also be subject to the same U.S. standardized approach as applicable to all firms, in order to maintain competitive equity across the full range of providers of credit. The agencies have sought comment on this approach to competitive equity in light of the U.S. standardized approach requirement and the generally higher overall calibration of the proposed requirements.",13,Vice Chair for Supervision Michael S. Barr,10/9/2023,Capital Supports Lending
"Second, turning to operational risk, large banks have experienced significant losses due to operational weaknesses over the past two decades. Experience shows that operational risk is inherent in all banking products, activities, processes, and systems and that losses at the largest banking organizations can be substantial.",14,Vice Chair for Supervision Michael S. Barr,10/9/2023,Capital Supports Lending
"Under the current capital rule, the very largest, most complex banking organizations calculate risk-weighted assets for operational risk using internal models. These models can present substantial uncertainty and volatility. In the agencies' proposal, the operational risk capital requirements would be standardized rather than modeled and would be a function of a banking organization's business volume and historical operational losses. Research suggests that banking organizations with higher overall business volume are likely to have exposure to higher operational risk.  Further, higher operational losses are associated with higher future operational risk exposure. ",15,Vice Chair for Supervision Michael S. Barr,10/9/2023,Capital Supports Lending
"Third, the Global Financial Crisis taught regulators and banks many difficult lessons about the importance of robust capital requirements for trading and market making activities. Banks at the time were undercapitalized, in particular, for the large losses that occurred in securitizations and other illiquid assets. Although the current capital rule was updated to better reflect this risk following the crisis, the current approach has some material shortcomings. Most notably, the current framework could result in capital requirements increasing during stress, rather than requiring firms to hold sufficient capital in advance of the stress to be manage through a stress period. The framework also did not account for the large range of liquidity profiles across trading exposures.",16,Vice Chair for Supervision Michael S. Barr,10/9/2023,Capital Supports Lending
"The aim of the revised market risk framework is to comprehensively address the lessons of the Global Financial Crisis. The revised framework would permit banks to use their own models to compute elements of the market risk capital requirements only when such risk can be modeled well. Models under the new framework would need to better account for the possibility of large outlier eventsâtail riskâand for the illiquid nature of some trading exposures. The framework would also recognize that diversification that is beneficial in quiet times may not materialize under stress. The framework would backstop internal modeling with a new standardized approach to market risk, to be applied to trading portfolios where banks are unable to demonstrate that their models adequately capture risk.",17,Vice Chair for Supervision Michael S. Barr,10/9/2023,Capital Supports Lending
"Importance of Comments and the Comment Period
The comment period is an important part of the rulemaking process. As I have said before, I want to reiterate that we are very interested in public input. The 120-day comment period reflects our commitment to public engagement and openness to views and goes beyond the standard comment period length.",18,Vice Chair for Supervision Michael S. Barr,10/9/2023,Capital Supports Lending
"We have already heard concerns that the proposed risk-based capital treatment for mortgage lending, tax credit investments, trading activities, and activities that generate fee-based income might overestimate the risk of these activities. We welcome all comments that provide the agencies with additional data and perspectives to help ensure the rules accurately reflect risk.",19,Vice Chair for Supervision Michael S. Barr,10/9/2023,Capital Supports Lending
Thank you.,20,Vice Chair for Supervision Michael S. Barr,10/9/2023,Capital Supports Lending
"It is a pleasure to be with you here today. As a former community banker and a former state bank commissioner, I bring a unique perspective to my service on the Board of Governors of the Federal Reserve System. These different experiences help inform my views on the Fed's important role in bank regulation and supervision. Over the past five years, I have found that one of the most informative, enjoyable, and productive aspects of my work at the Fed is hearing from bankers about issues that are important to you, and that affect you and your customers. This includes, of course, the impact of the Fed's regulation and supervision. So today, I would like to share some thoughts about that and, should changes to the bank regulatory framework be necessary, how we can support thoughtful and considered changes.",0,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"Before we turn to our conversation, I'd like to offer a few thoughts on the economy and monetary policy, in light of our Federal Open Market Committee (FOMC) meeting last month. As you know, at that meeting, my colleagues and I voted to maintain the target range for the federal funds rate at 5-1/4 to 5-1/2 percent, after raising rates sharply over the past year and a half to reduce inflation. Since then, there has been considerable progress on lowering inflation, and the FOMC has responded this year with a more gradual pace of increases. In keeping with this approach, we held the policy rate steady in June, raised it by 25 basis points in July, and then held steady again last month. Inflation continues to be too high, and I expect it will likely be appropriate for the Committee to raise rates further and hold them at a restrictive level for some time to return inflation to our 2 percent goal in a timely way.",1,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"Most recently, the latest inflation reading based on the personal consumption expenditure (PCE) index showed that overall inflation rose, responding in part to higher oil prices. I see a continued risk that high energy prices could reverse some of the progress we have seen on inflation in recent months.",2,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"At the same time, the economy has remained strong as the FOMC has tightened monetary policy. Real gross domestic product (GDP) has been growing at a solid pace. Consumer spending has remained robust, and the housing sector appears to be continuing to rebound. The most recent employment report showed a labor market with solid job gains. The average pace of job gains over the past year has slowed somewhat and the labor force participation rate has also improved over the same time frame, a sign that labor market supply and demand may be coming into better balance.",3,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"The banking system continues to be strong and resilient. Banks have tightened lending standards due to higher interest rates and funding costs and in anticipation of future regulatory requirements. But despite this tightening of lending standards, there has not been a sharp contraction in credit that would significantly slow economic activity. Bank loan balance growth has slowed, but ongoing strong household and business balance sheets combined with the growing importance of nonbank lending suggest that monetary policy may have smaller effects on bank lending and the economy than in the past.",4,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"Given the mixed data releases recentlyâstrong spending data but a decline in inflation and downward revisions to jobs created in previous monthsâI supported the FOMC's decision to maintain the target range for the federal funds rate. Since then, the GDP and employment data have also been revised. The frequency and scope of recent data revisions complicates the task of projecting how the economy will evolve. But I continue to expect that further policy tightening will likely be needed to return inflation to 2 percent in a timely way. The Summary of Economic Projections released in connection with the September FOMC meeting showed that the median participant expects inflation to stay above 2 percent at least until the end of 2025. This, along with my own expectation that progress on inflation is likely to be slow given the current level of monetary policy restraint, suggests that further policy tightening will be needed to bring inflation down in a sustainable and timely manner.",5,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
It is important to note that monetary policy is not on a pre-set course. My colleagues and I will make our decisions based on the incoming data and its implications for the economic outlook. I remain willing to support raising the federal funds rate at a future meeting if the incoming data indicates that progress on inflation has stalled or is too slow to bring inflation to 2 percent in a timely way. Returning inflation to the FOMC's 2 percent goal is necessary to achieve a sustainably strong labor market and an economy that works for everyone.,6,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"I would now like to share some views on how I see a responsible evolution of the bank regulatory framework in my day-to-day work on the Board. To frame this discussion, I would like to revisit a few of the regulatory actions the Board has engaged in over the past year. I will identify several lessons we can learn from these actions and consider how we can apply these lessons when thinking about ongoing and future reforms to the bank regulatory framework.",7,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"Specifically, I would like to address three broad themes: (1) how efficiency should be a key factor in policy discussions, (2) how to think about limits on the Board's tools to implement policy decisions, and (3) the importance of due process and public engagement in rulemaking.",8,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"Efficiency should play a central role in policymaking. Policymakers should consider how a desired policy goal can be achieved in a targeted manner that minimizes costs and administrative burdens on financial institutions. In June of this year, the Board, along with the FDIC and OCC, released third-party risk management guidance for banks of all sizes. While I continue to support the overarching and worthy goal of the guidance, as I noted at the time, I think the agencies lost an opportunity to maximize efficiency in the release of this guidance. The text acknowledged the need for resources to assist community banks in meeting the untailored expectations set forth in the guidance, but failed to provide those resources on a timeline that would have improved transparency and understanding among community banks. In the absence of clearly defined expectations, the regulatory agencies should have supplemented the published guidance to ensure that the smallest banks understand how to apply the guidance to their third-party relationships. Over the years, the bank regulatory agencies have made great efforts to enhance our approach to consider financial institution risk, business model, and asset size in our regulatory proposals and guidance. This guidance did not meet that bar, and we should do better for the smallest in size, yet largest number, of banks.",9,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"The benefits of an efficient approach extend well beyond rulemaking and guidance and apply broadly to all aspects of the Federal Reserve's approach. For example, as I noted at the St. Louis Reserve Bank Community Banking Conference earlier this week, delays in processing applications can be harmful to banks of all sizes. The Board's application review processes should support the efficient resolution of applications. One way the Board could do this is by improving the approach to processing applications in cases where a member of the public has made an adverse comment. When the recent supervisory record addresses the concerns raised in the protest and the record is consistent with approval, the decision should be delegated to the Reserve Bank for a determination. Our goal should be to ensure that bona fide concerns raised by the public are appropriately considered, without resulting in unnecessary processing delays.",10,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"Another important issue relates to how policymakers should consider the limits on available regulatory tools. Before the Board uses its regulatory or supervisory authority, we need to ask a basic question: Does the Board have the legal authority to use the tool in the manner contemplated? Late last year, the Board published principles for climate-related financial risk management for large financial institutions for public comment. While I supported publishing the draft principles, I noted at the time that the Board ""has specific responsibilities, established by Congress, to supervise holding companies and banks, with a focus on the safety and soundness of these regulated institutions."" Of course, any decision to mandate guidance on a narrow area like climate-related financial riskâhighlighting this one risk out of the full range of risks that banks manage todayâshould be based on evidence of unique climate financial risks and an identified need for more guidance addressing this area. Of course, any new guidance should complement existing standards as well. As I observed at the time the climate guidance was proposed, ""[t]he new principles contemplate additional obligations on firms to monitor and measure a broader set of climate-related risks, over indefinite time horizons."" Such narrow and specific guidance runs the risk of going beyond the scope of safety and soundness, by focusing on narrow, remote and uncertain risks with minimal demonstrated impacts on financial institutions. I am concerned that the Board could unintentionally interfere with the ability of a bank's management to make credit allocation decisions. Under no circumstances should the Board mandate credit allocation decisions for banksâdirectly through a prohibition, or indirectly through policy tools like guidanceâand we must carefully evaluate this type of guidance with an eye toward whether the policy tool we use is appropriate in the circumstance.",11,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"Another example I want to highlight is the use of conditions in applications. In the process of deliberating on applications that come before the Board, the Board can impose limitations or restrictions in certain circumstances, to address specific supervisory or policy concerns raised by the application. While this can be an important tool, it cannot replace rulemaking.",12,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"In a Board Order approving a large bank application last year, the Board used its commitment authority in a way that ""could impose heightened prudential standards at a fixed date in the future"" on a firm, in a manner ""inconsistent with the Board's existing regulatory framework, which imposes tailored requirements based on clear, quantitative measures of the firm's underlying risk."" This Board action highlights yet another question policymakers should ask when using one of many bank regulatory and supervisory tools, namely whether the tool is appropriate in the circumstances, or whether another toolâone established by regulation to address the very concern raisedâis more appropriate. The Board's rules and regulations are often the most appropriate and effective tools to address supervisory and financial stability concerns.",13,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"Finally, I want to talk about how due process and promoting public engagement can improve the rulemaking process, including by helping policymakers understand the impact of proposed rules. In October of last year, the agencies finalized amendments to the Board's Regulation II, implementing new rules pertaining to debit card routing on different networks. During the public comment process, community banks raised substantial concerns with the proposal, specifically around the uncertainty of the rule revisions on fraud and the cost of compliance. As a result of comments raised, and my view that significant questions remained about the effect of the rule, I did not support the Board's final action. But a key element in that rulemaking is that banks engaged in the rulemaking process shared their feedback, especially around potential fraud concerns and the speed with which the rule mandated system changes and implementation without consideration of the practical implementation and processor functionality constraints.",14,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"Community banks have unique perspectives and concerns, and raising these issues with policymakers can make a difference in the contours of any final rules. In my conversations with state member banks over the past 12 months, many have shared their concerns about the proposed changes to the criteria for becoming or maintaining their designation as a certified community development financial institution (CDFI). While CDFI certification is the sole purview of the CDFI Fund within the Treasury Department, I appreciate the implications the recent proposed revisions to these guidelines may have on nearly 200 bank CDFIs and the communities they serve. But this also shows the opportunity, and the need, for the robust public engagement of affected stakeholders.",15,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"From time to time, my colleagues and I disagree on policy questions. But, the rulemaking process benefits when policymakers have the full scope of information needed to inform our discussions and debate. This enables us to fully appreciate the actual impact of our policy decisions.",16,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
The rulemaking process provides a path for policymakers to follow that is designed to ensure that we are aware of the important tradeoffs and considerations in understanding the intended and unintended consequences resulting from each proposal.,17,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"Conclusion
I would like to conclude by emphasizing the critical role you and other public commenters play in making the rulemaking process work as it was intended. This is a topic I have frequently raised, which is the importance of robust public engagement on the Federal Reserve's and the other federal banking agencies' rulemaking agendas.",18,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"A number of rules have been proposed for comment or are currently in the pipeline. Some have already been published, including the proposal to implement Basel III ""endgame"" by significantly expanding capital requirements and bringing the threshold for compliance down to include all banks over $100 billion in assets from only the largest banks, and the expansion of the long-term debt requirement from only the largest banks again to all banks over $100 billion in assets. Still other proposals have not yet been published or moved to the next stage of the rulemaking process, including the Community Reinvestment Act rulemaking, the further consideration of climate guidance, and others. The Board has also publicly indicated it may propose additional revisions in the future to Regulation II.",19,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"The scope of some of these reforms will be extensive and could reshape the contours of the bank regulatory framework, including for community banks, and could restrict the ability of consumers and businesses to access credit and other financial services from chartered financial institutions. It is critical that stakeholders engage in the comment process and communicate with policymakers to share their views on the rulemaking agenda, including the specific impactsâintended and unintendedâof any changes. Public comments, data, and analysis help to inform decisions made throughout the rulemaking and proposal process. The bankers in this room and across the country are vitally important to the banking system, and to the broader economy. As reforms take shape, it is important that we incorporate your perspectives on the real-world consequences of any considered changes.",20,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
I look forward to our conversation.,21,Governor Michelle W. Bowman,10/7/2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts
"Introduction 
Thank you for inviting me to join this conference and for the kind introduction.  It is a pleasure to be here.",0,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"Before I begin, let me remind you that the views I will express today are my own and are not necessarily those of my colleagues in the Federal Reserve System.",1,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"I will take this opportunity to share with you my outlook on the U.S. economy. I will also discuss risks facing the economy. Then, I will turn to the transmission of monetary policy, including some recent evidence on a source of lagged effects of policy. Finally, I will discuss considerations for monetary policy that follow from efforts to manage risks given the lagged effects of monetary policy. These considerations include the need to proceed carefully as the risks of tightening monetary policy too much relative to those of not tightening enough move closer into balance. With that, let me turn to my outlook for the U.S. economy.",2,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"The Inflation Outlook
Even though recent inflation data have been encouraging, inflation remains too high. Over the 12 months ending in August, total Personal Consumption Expenditures (PCE) prices rose 3.5 percent, the black line in figure 1. Excluding the volatile food and energy categories, core PCE prices rose 3.9 percent, the red line. To better understand core inflation trends, I find it useful to look at three large categories that together make up the core PCE price index, because what has been causing inflation in each of these sectors is somewhat different. The first category, core goods inflation, the red line in figure 2, has slowed strikingly, as supply chainârelated price pressures continue to ease. The second category, housing services price inflation, the black line, has clearly stepped down, as was anticipated given the previous slowing of increases in rents for new tenants. In contrast, price increases for the third category, core nonhousing services, the blue line, have yet to show a significant slowdown. Since this segment accounts for more than 50 percent of the overall core PCE index, we will need to see further slowing in this area to meet our inflation objective. Nevertheless, I believe that core PCE prices will moderate further as the labor market comes into better balance.",3,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"The Labor Market
Despite the strong September labor market data we received last week, there is evidence that the imbalance between labor demand and labor supply continues to narrow, as labor demand cools while labor supply improves. Even so, the labor market remains tight.",4,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"Consistent with cooling labor demand, job openings declined by nearly 1 million from the end of January to the end of August. Nevertheless, as shown in figure 3, job openings remain about 30 percent above their pre-pandemic level. At the same time, layoffs have remained very low, and the pace of payroll employment gains remains strong, with September nonfarm payroll job gains coming in higher than expected. In addition, the unemployment rate is 3.8 percent, a level that is still near historical lows. The fact that the unemployment rate and layoffs have remained low over the past year amid disinflation suggests that there is a path to restoring price stability without the kind of substantial increase in unemployment that has often accompanied significant tightening cycles.",5,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"Improvements in labor supply are also contributing to rebalancing the labor market. For instance, since the start of the year, the prime-age labor force participation rate, shown in figure 4, has moved up further. Immigration has also picked up, further contributing to the increase in labor supply. Slowing labor demand and improving labor supply have eased pressure in the labor market, and my expectation is for further gradual easing in labor market conditions, as restrictive monetary policy continues to slow labor demand without causing an abrupt increase in layoffs or the unemployment rate.",6,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"Aggregate Economic Activity 
Data we have received so far point to solid economic growth in the third quarter, contrary to expectations earlier this year that the economy would slow. Consumer spending was strong in both July and August. Housing starts, shown in figure 5, are rebounding after a slowdown that was widely seen as caused by higher interest rates. Despite the signs of resilience in the economy this year, some analysts expected slower economic growth this fall, which leads me to the next topic: What are some near-term risks facing the U.S. economy?",7,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"Risks Facing the U.S. Economy
So far, the economy has been resilient, and inflation has been subsiding; however, I attach a high degree of uncertainty to my outlook and see multiple risks. I am particularly attentive to upside risks to inflation, such as those associated with the economy and labor market remaining too strong to achieve further disinflation, as well as risks associated with unexpected increases in energy prices. Since energy prices are volatile, I tend to look through changes in energy prices and focus more on core inflation in my deliberations. I am mindful that persistent inflation above the Federal Open Market Committee's (FOMC) 2 percent target increases the risk that inflationary expectations become unanchored. Thus, regardless of its source, my objective is to return inflation to the FOMC's 2 percent target.",8,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"I just mentioned upside risks to inflation, but there are also important downside risks to economic activity, such as the slowdown in foreign economic growth. China's economy appears to have lost momentum as real estate activity has fallen, and other indicators, including retail sales, also suggest softness in economic activity. In Europe, manufacturing and services purchasing managers indexes were both in contractionary territory recently. I am following these developments to the extent that they may have implications for the U.S. economy, especially if conditions deteriorate sharply abroad.",9,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"On the Transmission of Monetary Policy
As you know, monetary policy is transmitted to the rest of the economy by affecting broad financial conditions, including market interest rates. Higher market rates raise the interest rates that households and businesses face and reduce the spending they undertakeâmost notably, spending on business fixed investment, residential construction, and consumer durables. Higher interest rates also affect asset prices. For example, higher interest rates, all else being equal, raise the exchange value of the dollar, which then boosts imports and reduces exports. Additionally, higher interest rates, along with a higher anticipated path of policy, lead investors to discount cash flows associated with longer-term investments at higher rates. This reduces the value of the stock market, which then reduces consumption through wealth effects and business investment through the cost of capital. In addition, monetary policy affects risk premiums. Tighter monetary policy tends to reduce the willingness of investors to bear risk, increasing yield spreads and reducing the prices for a range of asset classes and augmenting the direct effects on interest rates and asset prices described earlier.",10,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"Figure 6 illustrates how long-term interest rates move in anticipation of changes in the federal funds rate. The red line is the average long-term triple-B corporate bond rate, a measure of corporate borrowing costs. The blue line is the average 30-year mortgage rate, a measure of household borrowing costs. Notice that both measures increased in early 2022 in response to Fed communications and in anticipation of increases in the effective federal funds rate, the black line. Recently, these long-term rates have increased further. More generally financial conditions have tightened further, and real long-term Treasury yields have risen significantly. More on this later.",11,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"In a speech last spring, I noted that we are still learning about the full effect of our policy tightening in this post-pandemic cycle. Thus, I am also mindful of factors that could attenuate or delay the transmission of monetary policy. One such factor is that the bulk of corporate debt issued by large firms has not yet had to be refinanced since the FOMC started to tighten monetary policy in March 2022.",12,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"Large businesses rely on corporate bonds and bank loans as sources of debt financing. Corporate bonds tend to be fixed-rate debt, while bank loans tend to be floating-rate debt. As most nonfinancial corporate debt is in the form of corporate bonds that were issued before 2022, the interest rate averaged across all outstanding corporate debt is still low, as shown in figure 7. This rate will likely increase next year when a larger fraction of maturing corporate bonds needs to be refinanced. Given that this additional tightening is in train, it may be too soon to say confidently that we've tightened enough to return inflation to our 2 percent target. At the same time, I will be mindful of the additional tightening in train because of our past rate hikes as I consider whether there is a need to tighten policy further in the future. This leads me to my next topic: considerations for monetary policy that follow from my economic outlook and risks to it that I have already mentioned.",13,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
"Monetary Policy Considerations 
After increasing the target range for the federal funds rate by 525 basis points since early 2022, my view is that the FOMC is in a position to proceed carefully in assessing the extent of any additional policy firming that may be necessary. We are in a sensitive period of risk management, where we have to balance the risk of not having tightened enough, against the risk of policy being too restrictive. The balancing of these two risks was a good reason for holding the policy rate constant at our most recent FOMC meeting.",14,Vice Chair Philip N. Jefferson,10/9/2023,U.S. Economic Outlook and Monetary Policy Transmission
