text,index,speaker,date,title
"
       It is not uncommon to hear it suggested that the crisis could have been prevented or significantly mitigated by substantially tighter monetary policy in the mid-2000s. At the very least, however, such an approach would have been insufficient to address the full range of critical vulnerabilities I have just described. A tighter monetary policy would not have closed the gaps in the regulatory structure that allowed some SIFIs and markets to escape comprehensive supervision; a tighter monetary policy would not have shifted supervisory attention to a macroprudential perspective; and a tighter monetary policy would not have increased the transparency of exotic financial instruments or ameliorated deficiencies in risk measurement and risk management within the private sector.
    ",10,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       Some advocates of the view that a substantially tighter monetary policy may have helped prevent the crisis might acknowledge these points, but they might also argue that a tighter monetary policy could have limited the rise in house prices, the use of leverage within the private sector, and the excessive reliance on short-term funding, and that each of these channels would have contained--or perhaps even prevented--the worst effects of the crisis.
    ",11,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       A review of the empirical evidence suggests that the level of interest rates does influence house prices, leverage, and maturity transformation, but it is also clear that a tighter monetary policy would have been a very blunt tool: Substantially mitigating the emerging financial vulnerabilities through higher interest rates would have had sizable adverse effects in terms of higher unemployment. In particular, a range of studies conclude that tighter monetary policy during the mid-2000s might have contributed to a slower rate of house price appreciation. But the magnitude of this effect would likely have been modest relative to the substantial momentum in these prices over the period; hence, a very significant tightening, with large increases in unemployment, would have been necessary to halt the housing bubble. Such a slowing in the housing market might have constrained the rise in household leverage, as mortgage debt growth would have been slower. But the job losses and higher interest payments associated with higher interest rates would have directly weakened households' ability to repay previous debts, suggesting that a sizable tightening may have mitigated vulnerabilities in household balance sheets only modestly. 
",12,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       Similar mixed results would have been likely with regard to the effects of tighter monetary policy on leverage and reliance on short-term financing within the financial sector. In particular, the evidence that low interest rates contribute to increased leverage and reliance on short-term funding points toward some ability of higher interest rates to lessen these vulnerabilities, but that evidence is typically consistent with a sizable range of quantitative effects or alternative views regarding the causal channels at work. Furthermore, vulnerabilities from excessive leverage and reliance on short-term funding in the financial sector grew rapidly through the middle of 2007, well after monetary policy had already tightened significantly relative to the accommodative policy stance of 2003 and early 2004. In my assessment, macroprudential policies, such as regulatory limits on leverage and short-term funding, as well as stronger underwriting standards, represent far more direct and likely more effective methods to address these vulnerabilities. 
",13,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
Recent International Experience
       Turning to recent experience outside the United States, a number of foreign economies have seen rapidly rising real estate prices, which has raised financial stability concerns despite, in some cases, high unemployment and shortfalls in inflation relative to the central bank's inflation target. These developments have prompted debate on how to best balance the use of monetary policy and macroprudential tools in promoting financial stability.
    ",14,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       For example, Canada, Switzerland, and the United Kingdom have expressed a willingness to use monetary policy to address financial stability concerns in unusual circumstances, but they have similarly concluded that macroprudential policies should serve as the primary tool to pursue financial stability. In Canada, with inflation below target and output growth quite subdued, the Bank of Canada has kept the policy rate at or below 1 percent, but limits on mortgage lending were tightened in each of the years from 2009 through 2012, including changes in loan-to-value and debt-to-income caps, among other measures. In contrast, in Norway and Sweden, monetary policy decisions have been influenced somewhat by financial stability concerns, but the steps taken have been limited. In Norway, policymakers increased the policy interest rate in mid-2010 when they were facing escalating household debt despite inflation below target and output below capacity, in part as a way of ""guarding against the risk of future imbalances."" Similarly, Sweden's Riksbank held its policy rate ""slightly higher than we would have done otherwise"" because of financial stability concerns. In both cases, macroprudential actions were also either taken or under consideration.
    ",15,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       In reviewing these experiences, it seems clear that monetary policymakers have perceived significant hurdles to using sizable adjustments in monetary policy to contain financial stability risks. Some proponents of a larger monetary policy response to financial stability concerns might argue that these perceived hurdles have been overblown and that financial stability concerns should be elevated significantly in monetary policy discussions. A more balanced assessment, in my view, would be that increased focus on financial stability risks is appropriate in monetary policy discussions, but the potential cost, in terms of diminished macroeconomic performance, is likely to be too great to give financial stability risks a central role in monetary policy decisions, at least most of the time.
    ",16,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       If monetary policy is not to play a central role in addressing financial stability issues, this task must rely on macroprudential policies. In this regard, I would note that here, too, policymakers abroad have made important strides, and not just those in the advanced economies. Emerging market economies have in many ways been leaders in applying macroprudential policy tools, employing in recent years a variety of restrictions on real estate lending or other activities that were perceived to create vulnerabilities. Although it is probably too soon to draw clear conclusions, these experiences will help inform our understanding of these policies and their efficacy.
    ",17,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
Promoting Financial Stability through a Macroprudential Approach
       If macroprudential tools are to play the primary role in the pursuit of financial stability, questions remain on which macroprudential tools are likely to be most effective, what the limits of such tools may be, and when, because of such limits, it may be appropriate to adjust monetary policy to ""get in the cracks"" that persist in the macroprudential framework. 
",18,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       In weighing these questions, I find it helpful to distinguish between tools that primarily build through-the-cycle resilience against adverse financial developments and those primarily intended to lean against financial excesses. 
",19,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
Building Resilience
       Tools that build resilience aim to make the financial system better able to withstand unexpected adverse developments. For example, requirements to hold sufficient loss-absorbing capital make financial institutions more resilient in the face of unexpected losses. Such requirements take on a macroprudential dimension when they are most stringent for the largest, most systemically important firms, thereby minimizing the risk that losses at such firms will reverberate through the financial system. Resilience against runs can be enhanced both by stronger capital positions and requirements for sufficient liquidity buffers among the most interconnected firms. An effective resolution regime for SIFIs can also enhance resilience by better protecting the financial system from contagion in the event of a SIFI collapse. Further, the stability of the financial system can be enhanced through measures that address interconnectedness between financial firms, such as margin and central clearing requirements for derivatives transactions. Finally, a regulatory umbrella wide enough to cover previous gaps in the regulation and supervision of systemically important firms and markets can help prevent risks from migrating to areas where they are difficult to detect or address.
    ",20,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       In the United States, considerable progress has been made on each of these fronts. Changes in bank capital regulations, which will include a surcharge for systemically important institutions, have significantly increased requirements for loss-absorbing capital at the largest banking firms. The Federal Reserve's stress tests and Comprehensive Capital Analysis and Review process require that large financial institutions maintain sufficient capital to weather severe shocks, and that they demonstrate that their internal capital planning processes are effective, while providing perspective on the loss-absorbing capacity across a large swath of the financial system. The Basel III framework also includes liquidity requirements designed to mitigate excessive reliance by global banks on short-term wholesale funding.
    ",21,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       Oversight of the U.S. shadow banking system also has been strengthened. The new Financial Stability Oversight Council has designated some nonbank financial firms as systemically important institutions that are subject to consolidated supervision by the Federal Reserve. In addition, measures are being undertaken to address some of the potential sources of instability in short-term wholesale funding markets, including reforms to the triparty repo market and money market mutual funds--although progress in these areas has, at times, been frustratingly slow.
    ",22,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       Additional measures should be taken to address residual risks in the short-term wholesale funding markets. Some of these measures--such as requiring firms to hold larger amounts of capital, stable funding, or highly liquid assets based on use of short-term wholesale funding--would likely apply only to the largest, most complex organizations. Other measures--such as minimum margin requirements for repurchase agreements and other securities financing transactions--could, at least in principle, apply on a marketwide basis. To the extent that minimum margin requirements lead to more conservative margin levels during normal and exuberant times, they could help avoid potentially destabilizing procyclical margin increases in short-term wholesale funding markets during times of stress.
    ",23,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
Leaning Against the Wind
       At this point, it should be clear that I think efforts to build resilience in the financial system are critical to minimizing the chance of financial instability and the potential damage from it. This focus on resilience differs from much of the public discussion, which often concerns whether some particular asset class is experiencing a ""bubble"" and whether policymakers should attempt to pop the bubble. Because a resilient financial system can withstand unexpected developments, identification of bubbles is less critical.
    ",24,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       Nonetheless, some macroprudential tools can be adjusted in a manner that may further enhance resilience as risks emerge. In addition, macroprudential tools can, in some cases, be targeted at areas of concern. For example, the new Basel III regulatory capital framework includes a countercyclical capital buffer, which may help build additional loss-absorbing capacity within the financial sector during periods of rapid credit creation while also leaning against emerging excesses. The stress tests include a scenario design process in which the macroeconomic stresses in the scenario become more severe during buoyant economic expansions and incorporate the possibility of highlighting salient risk scenarios, both of which may contribute to increasing resilience during periods in which risks are rising. Similarly, minimum margin requirements for securities financing transactions could potentially vary on a countercyclical basis so that they are higher in normal times than in times of stress.
    ",25,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
Implications for Monetary Policy, Now and in the Future
       In light of the considerable efforts under way to implement a macroprudential approach to enhance financial stability and the increased focus of policymakers on monitoring emerging financial stability risks, I see three key principles that should guide the interaction of monetary policy and macroprudential policy in the United States.
    ",26,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       First, it is critical for regulators to complete their efforts at implementing a macroprudential approach to enhance resilience within the financial system, which will minimize the likelihood that monetary policy will need to focus on financial stability issues rather than on price stability and full employment. Key steps along this path include completion of the transition to full implementation of Basel III, including new liquidity requirements; enhanced prudential standards for systemically important firms, including risk-based capital requirements, a leverage ratio, and tighter prudential buffers for firms heavily reliant on short-term wholesale funding; expansion of the regulatory umbrella to incorporate all systemically important firms; the institution of an effective, cross-border resolution regime for systemically important financial institutions; and consideration of regulations, such as minimum margin requirements for securities financing transactions, to limit leverage in sectors beyond the banking sector and SIFIs.
    ",27,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       Second, policymakers must carefully monitor evolving risks to the financial system and be realistic about the ability of macroprudential tools to influence these developments. The limitations of macroprudential policies reflect the potential for risks to emerge outside sectors subject to regulation, the potential for supervision and regulation to miss emerging risks, the uncertain efficacy of new macroprudential tools such as a countercyclical capital buffer, and the potential for such policy steps to be delayed or to lack public support. Given such limitations, adjustments in monetary policy may, at times, be needed to curb risks to financial stability. 
",28,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       These first two principles will be more effective in helping to address financial stability risks when the public understands how monetary policymakers are weighing such risks in the setting of monetary policy. Because these issues are both new and complex, there is no simple rule that can prescribe, even in a general sense, how monetary policy should adjust in response to shifts in the outlook for financial stability. As a result, policymakers should clearly and consistently communicate their views on the stability of the financial system and how those views are influencing the stance of monetary policy.
    ",29,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       To that end, I will briefly lay out my current assessment of financial stability risks and their relevance, at this time, to the stance of monetary policy in the United States. In recent years, accommodative monetary policy has contributed to low interest rates, a flat yield curve, improved financial conditions more broadly, and a stronger labor market. These effects have contributed to balance sheet repair among households, improved financial conditions among businesses, and hence a strengthening in the health of the financial sector. Moreover, the improvements in household and business balance sheets have been accompanied by the increased safety of the financial sector associated with the macroprudential efforts I have outlined. Overall, nonfinancial credit growth remains moderate, while leverage in the financial system, on balance, is much reduced. Reliance on short-term wholesale funding is also significantly lower than immediately before the crisis, although important structural vulnerabilities remain in short-term funding markets.
    ",30,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
       Taking all of these factors into consideration, I do not presently see a need for monetary policy to deviate from a primary focus on attaining price stability and maximum employment, in order to address financial stability concerns. That said, I do see pockets of increased risk-taking across the financial system, and an acceleration or broadening of these concerns could necessitate a more robust macroprudential approach. For example, corporate bond spreads, as well as indicators of expected volatility in some asset markets, have fallen to low levels, suggesting that some investors may underappreciate the potential for losses and volatility going forward. In addition, terms and conditions in the leveraged-loan market, which provides credit to lower-rated companies, have eased significantly, reportedly as a result of a ""reach for yield"" in the face of persistently low interest rates. The Federal Reserve, the Office of the Comptroller of the Currency, and the Federal Deposit Insurance Corporation issued guidance regarding leveraged lending practices in early 2013 and followed up on this guidance late last year. To date, we do not see a systemic threat from leveraged lending, since broad measures of credit outstanding do not suggest that nonfinancial borrowers, in the aggregate, are taking on excessive debt and the improved capital and liquidity positions at lending institutions should ensure resilience against potential losses due to their exposures. But we are mindful of the possibility that credit provision could accelerate, borrower losses could rise unexpectedly sharply, and that leverage and liquidity in the financial system could deteriorate. It is therefore important that we monitor the degree to which the macroprudential steps we have taken have built sufficient resilience, and that we consider the deployment of other tools, including adjustments to the stance of monetary policy, as conditions change in potentially unexpected ways.
    ",31,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"
Conclusion
       In closing, the policy approach to promoting financial stability has changed dramatically in the wake of the global financial crisis. We have made considerable progress in implementing a macroprudential approach in the United States, and these changes have also had a significant effect on our monetary policy discussions. An important contributor to the progress made in the United States has been the lessons we learned from the experience gained by central banks and regulatory authorities all around the world. The IMF plays an important role in this evolving process as a forum for representatives from the world's economies and as an institution charged with promoting financial and economic stability globally. I expect to both contribute to and learn from ongoing discussions on these issues.
    ",32,Chair Janet L. Yellen,7/2/2014,Monetary Policy and Financial Stability
"Although the recession in the United States that started in December 2007 ended in June 2009, the impact of the Great Recession, which began when Lehman Brothers filed for bankruptcy on September 15, 2008, continues to be felt in the United States, Europe, and around the world. After the bankruptcy of Lehman Brothers, policymakers, working through the G-20, quickly reached agreement on the macroeconomic policies needed to minimize the damage done by the crisis. For their part, central bankers and supervisors of financial systems, working through the newly established Financial Stability Board (FSB) and the newly enlarged Basel Committee, rapidly developed a program for reform of the financial sector and its supervision.",0,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"In this lecture I will ask how much has been achieved so far in implementing the ambitious financial sector reform program that was widely agreed at the early stages of the global financial crisis. From among the range of topics in which financial sector reforms have been instituted since 2008, I focus on three: capital and liquidity for banks and other financial institutions, macroprudential supervision, and the problem of too big to fail (TBTF).",1,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"What Happened?
The 2007-09 crisis was both the worst economic crisis and the worst financial crisis since the 1930s. Following the collapse of Lehman Brothers, many thought that we were about to witness a second Great Depression. That did not happen, in large part because policymakers had learned some of the lessons of the Great Depression. Nonetheless, the advanced economies were put through severe economic and political tests. Fortunately, policymakers succeeded in dealing with the situation better than many had feared they would; unfortunately, we are still dealing with the consequences of the collapse and the steps necessary to deal with it.",2,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"Former Congressman Barney Frank has been heard to say that economists have a wonderful technique, that of the counterfactual, to analyze what has been achieved by preventing disasters, but that real people base their judgments more on the current state of the world than on disasters that have not happened. True as that may be, we should from time-to-time allow ourselves to recognize that as bad as the Great Recession has been, it would have been much worse had policymakers not undertaken the policies they did--many of them unorthodox and previously untried--to deal with the imminent crisis that confronted the United States and global economies after the fall of Lehman Brothers. And for that, we owe them our gratitude and our thanks.",3,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"The Financial Sector Reform Program
Several financial sector reform programs were prepared within a few months after the Lehman Brothers failure. These programs were supported by national policymakers, including the community of bank supervisors.",4,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"The programs--national and international--covered some or all of the following nine areas: (1) to strengthen the stability and robustness of financial firms, ""with particular emphasis on standards for governance, risk management, capital and liquidity"" (2) to strengthen the quality and effectiveness of prudential regulation and supervision; (3) to build the capacity for undertaking effective macroprudential regulation and supervision; (4) to develop suitable resolution regimes for financial institutions; (5) to strengthen the infrastructure of financial markets, including markets for derivative transactions; (6) to improve compensation practices in financial institutions; (7) to strengthen international coordination of regulation and supervision, particularly with regard to the regulation and resolution of global systemically important financial institutions, later known as G-SIFIs; (8) to find appropriate ways of dealing with the shadow banking system; and (9) to improve the performance of credit rating agencies, which were deeply involved in the collapse of markets for collateralized and securitized lending instruments, especially those based on mortgage finance.",5,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"Rather than seek to give a scorecard on progress on all the aspects of the reform programs suggested from 2007 to 2009, I want to focus on three topics of particular salience mentioned earlier: capital and liquidity, macroprudential supervision, and too big to fail.",6,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"Capital and Liquidity Ratios
At one level, the story on capital and liquidity ratios is very simple: From the viewpoint of the stability of the financial system, more of each is better.",7,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"This is the principle that lies behind the vigorous campaign waged by Anat Admati and Martin Hellwig to increase bank capital ratios, set out in their book, The Bankers' New Clothes: What's Wrong with Banking and What to Do about It, and in subsequent publications. ",8,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"But at what level should capital and liquidity ratios be set? In practice, the base from which countries work is agreement among the regulators and supervisors who belong to the Basel Committee on Banking Supervision (BCBS). At one time the membership consisted of the members of the G-10 plus Switzerland. It now includes the membership of the G-20 plus a few other countries. ",9,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"Following the global crisis, the BCBS moved to the Basel III agreement, which strengthens capital requirements, as opposed to Basel II, which tried to build primarily on measures of risk capital set by internal models developed by each individual bank. This approach did not work, partly because the agreed regulatory minimum capital ratios were too low, but also because any set of risk weights involves judgments, and human nature would rarely result in choices that made for higher risk weights. In the United States, the new regulations require large bank holding companies (BHCs) to use risk-weighted assets (RWAs) that are the greater of those produced by firms' internal models or the standardized risk weights, some of which have been raised, thus mitigating the problem of the use of internal risk ratings.",10,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
What has been achieved? Globally,11,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"In addition, in the United States",12,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"Many of these rules do not apply to community banks, in light of their different business models.",13,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"One more point on bank capital: The Swiss and Swedish regulators have already gone far in raising capital requirements, including by requiring bail-in-able secondary holdings of capital in the form of contingent convertible capital obligations (CoCos). The United States may be heading in a similar direction, but not by using CoCos, rather by requiring minimum amounts of ""gone-concern"" loss absorbency--in the form of long-term debt--that would be available for internal financing recapitalization through a new orderly liquidation mechanism created by the Dodd-Frank Wall Street Reform and Consumer Protection Act (Dodd-Frank Act).",14,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"In addition to enhanced capital ratios and tougher measures of risk-based capital, the Basel III accord includes bank liquidity rules, another key element of global financial regulatory reform. The Basel Committee has agreed on the Liquidity Coverage Ratio (LCR), which is designed to reduce the probability of a firm's liquidity insolvency over a 30-day horizon through a self-insurance regime of high-quality liquid assets (HQLA) to meet short-term stressed funding needs. The BCBS is also working to finalize the Net Stable Funding Ratio (NSFR), which helps to ensure a stable funding profile over a one-year horizon.",15,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"The bottom line to date: The capital ratios of the 25 largest banks in the United States have risen by as much as 50 percent since the beginning of 2005 to the start of this year, depending on which regulatory ratio you look at. For example, the tier 1 common equity ratio has gone up from 7 percent to 11 percent for these institutions. The increase in the ratios understates the increase in capital because it does not adjust for tougher risk weights in the denominator. In addition, the buffers of HQLAs held by the largest banking firms have more than doubled since the end of 2007, and their reliance on short-term wholesale funds has fallen considerably.",16,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"At the same time, the introduction of macroeconomic supervisory stress tests in the United States has added a forward-looking approach to assessing capital adequacy, as firms are required to hold a capital buffer sufficient to withstand a several-year period of severe economic and financial stress. The stress tests are a very important addition to the toolkit of supervisors, one that is likely to add significantly to the quality of financial sector supervision.",17,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"Macroprudential Policy and Supervision
In practice, there are two uses of the term ""macroprudential supervision."" The first relates to the supervision of the financial system as a whole, with an emphasis on interactions among financial markets and institutions. The second relates to the use of regulatory or other non-interest-rate tools of policy to deal with problems arising from the behavior of asset prices. For instance, when central bank governors are asked how they propose to deal with the problem of rising housing prices at a time when the central bank for macroeconomic reasons does not want to raise the interest rate, they generally reply that if the need arises, they will use macroprudential policies for that purpose. By that they mean policies that will reduce the supply of credit to the housing sector without changing the central bank interest rate.",18,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"Sector-specific regulatory and supervisory policies in the financial sector were used extensively and systematically in the United States in the period following World War II until the 1990s and are now being used in other advanced and developing countries. Elliott, Feldberg, and Lehnert review the use of such measures in the United States. Frequently, these policies were aimed at encouraging or discouraging activity in particular sectors, for example agriculture, exports, manufacturing, or housing; sometimes broad, non-interest-rate measures were used to try to deal with inflation or asset-price increases, for instance, the use of credit controls.",19,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"The issue of how monetary policy should relate to asset-price inflation had been on the agenda of central bankers for many years before the Lehman Brothers' failure.  The issue became more prominent in the United States in the 1990s and the first few years of this century, and temporarily culminated in the Fed's ""mopping-up"" approach, namely that monetary policy--meaning interest rate policy--should not react to rising asset prices or suspected bubbles except to the extent that they affect either employment and/or price stability. Operationally, this approach was much more likely to lead to action after the bubble had burst than as it was forming. The policy was tested in the bursting of the tech bubble in 2001 and appeared to be successful as the economy recovered from 2002 onward. However, the mopping-up doctrine did not include the second element of the macroprudential approach--the use of regulatory and supervisory measures to deal with undesired asset-price movements when the central bank interest rate was judged not to be available for that purpose.",20,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"At present, the word macroprudential is used primarily in the second sense--of the use of regulatory and supervisory noncentral bank interest rate tools to affect asset prices. In this sense, the use of the word takes us back to a world that central bankers thought they had left by the 1990s. ",21,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"Now, from etymology to economics: I want to review my experience with macroprudential policies--in the second sense of noninterest regulatory and supervisory policies--as Governor of the Bank of Israel to draw a few key lessons about the use of these policies. To set the background: There was no financial crisis in Israel during the Great Recession. As domestic interest rates declined along with global rates, housing prices began to rise. This is a normal part of the textbook adjustment mechanism and is expected to encourage an increase in the rate of homebuilding. The rate of building increased, but not sufficiently to meet the demand for housing, and prices continued to rise. ",22,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
"The banks are the largest financial institutions in Israel and dominate housing finance. The supervisor of banks reports to the governor of the central bank. Starting in 2010, the supervisor began to implement a series of measures to reduce the supply of housing finance by the banks. Among the measures used were increasing capital requirements and provisioning against mortgages; limiting the share of any housing financing package indexed to the short-term (central bank) interest rate to one-third of the total loan, with the remainder of the package having to be linked to either the five-year real or five-year nominal interest rate; and, on different occasions, limiting the loan-to-value (LTV) and payment-to-income (PTI) ratios. Additional precautionary measures were implemented in the supervision of banks. ",23,Vice Chairman Stanley Fischer,7/10/2014,Financial Sector Reform: How Far Are We?
