text,index,speaker,date,title
"There is also an important connection between the economy's potential growth rate and equality of opportunity. Large disparities in opportunity based on race, ethnicity, gender, or geography mean that the enterprise, exertion, and investments of households and businesses from different groups are not rewarded commensurately. To the extent that disparities in income and wealth across race, ethnicity, gender, or geography reflect such disparities in opportunity, families and small businesses from the disadvantaged groups will then underinvest in education or business endeavors, and potential growth will fall short of the levels it might otherwise attain.",10,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Aside from reducing the long-run productive potential of the economy, persistently high levels of income and wealth inequality may also have implications for the robustness of consumer spending, which accounts for roughly two-thirds of aggregate spending in the United States. The gaps in household income and wealth between the richest and poorest households are at historically high levels, as income and wealth have increasingly accrued to the very richest households. For example, results from the Federal Reserve's latest Survey of Consumer Finances (SCF), which is due to be released soon, indicate that the share of income held by the top 1 percent of households reached 24 percent in 2015, up from 17 percent in 1988. The share of wealth held by the top 1 percent rose to 39 percent in 2016, up from 30 percent in 1989. Some research suggests that widening income and wealth inequality may damp consumer spending in the aggregate, as the wealthiest households are likely to save a much larger proportion of any additional income they earn relative to households in lower income groups that are likely to spend a higher proportion on goods and services.",11,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Disparities by Race and Ethnicity
When we disaggregate the economy-wide labor market statistics, we find significant and persistent racial and ethnic disparities. In August, the national unemployment rate of 4.4 percent, which is low by historical standards, masked substantial differences across different demographic groups. As shown in figure 1, unemployment rates ranged from 3.9 percent for whites to 4 percent for Asians, 5.2 percent for Hispanics, and 7.7 percent for African Americans. Labor force participation rates, shown in figure 2, also differ substantially, although by less than unemployment rates, with the rate for African Americans lowest at 62.2 percent. These differences are not a recent development--similar differences across racial and ethnic dimensions have existed for as long as these data have been collected. Even more striking, a significant portion of the gaps in unemployment rates across racial and ethnic groups cannot be attributed to differences in their underlying characteristics, such as age and education levels.",12,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Although the differences in employment rates between racial and ethnic groups are still quite large, they have narrowed recently, after having widened considerably during the recession, and are near their lowest levels in decades. Differences in unemployment rates across racial and ethnic groups tend to widen sharply during recessions, as less advantaged groups shoulder an outsized share of total layoffs, and these differences shrink during recoveries. For example, in the second quarter of 2017, the unemployment rate for black adult men was a little more than 3 percentage points higher than for white adult men. This differential, while sizable, is nonetheless close to the smallest gap seen since comparable data became available in the mid-1970s. Differences in unemployment rates are similarly near historical lows for black women relative to white women, and for Hispanics relative to whites. Since racial disparities tend to get smaller throughout the course of an economic expansion, it seems likely that racial differences in unemployment rates will continue to shrink if the overall unemployment rate falls further.",13,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"More broadly, the persistent disparities in employment outcomes are mirrored in significant and persistent racial and ethnic differences in families' income and wealth. According to forthcoming findings from the latest SCF and as shown in figure 3, the average income for white families in 2015 was about $123,000 per year, compared with $54,000 for black families and $57,000 for Hispanic families. Disparities in wealth, shown in figure 4, are even larger: Average wealth holdings for white families in 2016 were about $933,000, compared with $191,000 for Hispanic families and $138,000 for black families. Moreover, these racial and ethnic gaps in average family income and wealth have generally widened rather than narrowed over the past few decades. Based on SCF data, median family wealth has grown much more rapidly for white families than for other families over the past few decades, while median family incomes have risen by about the same amount for white, black, and Hispanic families.",14,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"As the economic expansion continues and brings more Americans off the sidelines and into productive employment, it seems likely that the positive trends in employment and participation rates for historically disadvantaged groups will continue. That said, the benefits of a lengthy recovery can only go so far, as the research points to some barriers to labor market outcomes for particular groups that appear to be structural. After controlling for sectoral and educational differences, the research suggests that these factors include discrimination as well as differences in access to quality education and informal social networks that may be an important source of information and support regarding employment opportunities.",15,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Federal Reserve Work on Labor Market Disparities
While the policy tools available to the Federal Reserve are not well suited to addressing the barriers that contribute to persistent disparities in labor market outcomes, understanding these barriers and efforts to address them is vital in assessing maximum employment as well as potential growth. The Federal Reserve is deeply engaged in understanding disparities through our data collection, research collaboration, and community development work. One way the Federal Reserve seeks to obtain a clearer picture is by collecting data ourselves. For instance, some of the data I have cited today come from the Federal Reserve's triennial Survey of Consumer Finances, which provides detailed information on income and wealth holdings by demographic groups. The Survey of Household Economics and Decisionmaking provides a portrait of household finances, employment, housing, and debt; the Survey of Young Workers provides insights into younger adults' employment experiences soon after entering the labor force; and the Enterprising and Informal Work Activities Survey provides information about income generating activities that are often outside the scope of other employment and income surveys.",16,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Each recent edition of the semiannual Monetary Policy Report (MPR) has focused on some aspect of the comparative economic experience of different racial and ethnic groups. In addition, as indicated in the minutes published after each meeting of the Federal Open Market Committee (FOMC), Federal Reserve staff regularly report on the differential labor experiences of different racial and ethnic groups as background for the FOMC's deliberations on monetary policy.",17,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Across the Federal Reserve System, a variety of initiatives are aimed at understanding economic disparities and how to foster more-inclusive growth. The Opportunity and Inclusive Growth Institute at the Federal Reserve Bank of Minneapolis brings together researchers from a variety of fields to analyze barriers to economic opportunity and advancement. The Economic Growth and Mobility Project at the Federal Reserve Bank of Philadelphia aims to bring together researchers with community stakeholders to focus on differences in poverty and economic mobility across demographic characteristics. The Investing in America's Workforce Initiative is a collaboration between the Federal Reserve System and academic research institutions to promote investment in workforce skills that better align with employers' needs.",18,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"In short, a deeper understanding of labor market disparities is central to the mission of the Federal Reserve because it may help us better assess full employment, where resources may be underutilized, and the likely evolution of the labor market and overall economic activity. Let me conclude by thanking you again for having me here today and allowing me the opportunity to explore some of the factors that influence labor market disparities.",19,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"References
Alichi, Ali, Kory Kantenga, and Juan Solè (2016). ""Income Polarization in the United States (PDF),"" IMF Working Paper 16/121. Washington: International Monetary Fund.",20,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Bayer, Amanda, and Cecelia Elena Rouse (2016). ""Diversity in the Economics Profession: A New Attack on an Old Problem,"" Journal of Economic Perspectives, vol. 30 (Fall), pp. 221-42.",21,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Bernstein, Jared (2013). ""The Impact of Inequality on Growth."" Washington: Center for American Progress.",22,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Bricker, Jesse, Lisa J. Dettling, Alice Henriques, Joanne W. Hsu, Lindsay Jacobs, Kevin B. Moore, Sarah Pack, John Sabelhaus, Jeffrey Thompson, and Richard A. Windle (forthcoming). ""Changes in U.S. Family Finances from 2013 to 2016: Evidence from the Survey of Consumer Finances,"" Federal Reserve Bulletin.",23,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Cajner, Tomaz, Tyler Radler, David Ratner, and Ivan Vidangos (2017). ""Racial Gaps in Labor Market Outcomes in the Last Four Decades and over the Business Cycle (PDF),"" Finance and Economics Discussion Series 2017-071. Washington: Board of Governors of the Federal Reserve System.",24,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Carpenter, Seth, and William M. Rodgers (2004). ""The Disparate Labor Market Impacts of Monetary Policy,"" Journal of Policy Analysis and Management, vol. 23 (Fall), pp. 813-30.",25,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Fryer, Jr., Roland G. (2011). ""Racial Inequality in the 21st Century: The Declining Significance of Discrimination,"" in David Card and Orley Ashenfelter, eds., Handbook of Labor Economics, vol. 4b. Amsterdam: North Holland, pp. 855â971.",26,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Marrero, Gustavo, and Juan Rodrìguez (2013). ""Inequality of Opportunity and Growth,"" Journal of Development Economics, vol. 104 (September), pp. 107-22.",27,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Ritter, Joseph A., and Lowell J. Taylor (2011). ""Racial Disparity in Unemployment,"" Review of Economics and Statistics, vol. 93 (February), pp. 30-42.",28,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Semega, Jessica L., Kayla R. Fontenot, and Melissa A. Kollar (2017). ""Income and Poverty in the United States: 2016 (PDF),"" Current Population Reports, pp. 60-259. Washington: U.S. Census Bureau, September.",29,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
"Yellen, Janet L. (2015). ""So We All Can Succeed: 125 Years of Women's Participation in the Economy,"" speech delivered at ""125 Years of Women at Brown,"" a conference sponsored by Brown University, Providence, Rhode Island, May 5.",30,Governor Lael Brainard,9/27/2017,Labor Market Disparities and Economic Performance
I would like to thank the National Association for Business Economics for inviting me to speak today and for the vital role the association plays in fostering debate on important economic policy questions.,0,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"Today I will discuss uncertainty and monetary policy, particularly as it relates to recent inflation developments. Because changes in interest rates influence economic activity and inflation with a substantial lag, the Federal Open Market Committee (FOMC) sets monetary policy with an eye to its effects on the outlook for the economy. But the outlook is subject to considerable uncertainty from multiple sources, and dealing with these uncertainties is an important feature of policymaking. Key among current uncertainties are the forces driving inflation, which has remained low in recent years despite substantial improvement in labor market conditions. As I will discuss, this low inflation likely reflects factors whose influence should fade over time. But as I will also discuss, many uncertainties attend this assessment, and downward pressures on inflation could prove to be unexpectedly persistent. My colleagues and I may have misjudged the strength of the labor market, the degree to which longer-run inflation expectations are consistent with our inflation objective, or even the fundamental forces driving inflation. In interpreting incoming data, we will need to stay alert to these possibilities and, in light of incoming information, adjust our views about inflation, the overall economy, and the stance of monetary policy best suited to promoting maximum employment and price stability.",1,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"Recent Inflation Developments and the Outlook
Let me begin by reviewing recent inflation developments and the economic outlook. As the solid blue line in figure 1 indicates, inflation as measured by the price index for personal consumption expenditures (PCE) has generally run below the FOMC's 2 percent longer-run objective since that goal was announced in January 2012. Core inflation, which strips out volatile food and energy prices, has also fallen persistently short of 2 percent (the red dashed line). Furthermore, both overall and core inflation, after moving up appreciably last year, have slipped again in recent months. Sustained low inflation such as this is undesirable because, among other things, it generally leads to low settings of the federal funds rate in normal times, thereby providing less scope to ease monetary policy to fight recessions. In addition, a persistent undershoot of our stated 2 percent goal could undermine the FOMC's credibility, causing inflation expectations to drift and actual inflation and economic activity to become more volatile.",2,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"As noted in its recent statement, the FOMC continues to anticipate that, with gradual adjustments in the stance of monetary policy, inflation will rise and stabilize at around 2 percent over the medium term. This expectation is illustrated by the green stars, which represent the medians of the inflation projections submitted by FOMC participants at our meeting last week. In part, this expectation reflects the significant improvement in labor market conditions over the past few years. As shown in figure 2, the unemployment rate (the blue line) now stands at 4.4 percent, somewhat below the median of FOMC participants' estimates of its longer-run sustainable level (the black line). As the green stars indicate, labor market conditions are expected to strengthen a bit further. The inflation outlook also reflects the Committee's judgment that inflation expectations will remain reasonably well anchored at a level consistent with PCE price inflation of 2 percent in the long run, and that the restraint imposed in recent years by a variety of special factors, including movements in the relative prices of food, energy, and imports, will wane in coming quarters.",3,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"To understand this assessment, it is useful to decompose the forces driving movements in inflation since the financial crisis, as estimated using a simple model of inflation that I presented in a speech two years ago. Figure 3 reports this decomposition as the contributions made by various factors to the shortfall of PCE price inflation from 2 percent, year by year. As illustrated by the purple dotted portion of the bars, labor underutilization, or ""slack,"" accounts for a shrinking share of the shortfall since 2012 and is now having a negligible effect. By comparison, the influence of changes in relative food, energy, and import prices--the solid blue and checkered red portions--has been more substantial in the past few years, although their contribution is estimated to have greatly diminished this year.",4,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"Not surprisingly, the simple model does not account for all of the year-to-year movements in inflation. As indicated by the green striped portion of the bars, the residual component of the shortfall was modestly positive on average from 2008 through last year. This year, however, inflation has been unexpectedly weak from the model's perspective. This unusually large error does not necessarily imply that inflation is more likely to continue to come in on the low side in coming years. Some of the recent decline in inflation, although not all, reflects idiosyncratic shifts in the prices of some items, such as the large decline in telecommunication service prices seen earlier in the year, that are unlikely to be repeated. As the green dashed line in figure 4 illustrates, if the average change in consumer prices each month is calculated excluding items whose price changes are outliers on both the high and low side, the resulting ""trimmed mean"" measure of inflation shows less of a slowdown this year.",5,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"Based on analyses of this sort, my colleagues and I currently think that this year's low inflation is probably temporary, so we continue to anticipate that inflation is likely to stabilize around 2 percent over the next few years. But our understanding of the forces driving inflation is imperfect, and we recognize that something more persistent may be responsible for the current undershooting of our longer-run objective. Accordingly, we will monitor incoming data closely and stand ready to modify our views based on what we learn.",6,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"Uncertainty about the Inflation Outlook
Although we judge that inflation will most likely stabilize around 2 percent over the next few years, the odds that it could turn out to be noticeably different are considerable. This point is illustrated by figure 5. Here the red line indicates the median of the latest inflation projections submitted by FOMC participants that I showed previously. The pertinent feature of this figure is the blue shaded region around the red line, which shows a 70 percent confidence interval around FOMC participants' median outlook. The width of this region reflects the average accuracy of inflation projections made by private and government forecasters over the past 20 years. As the figure shows, based on that history, there is a 30 percent probability that inflation could be greater than 3 percent or less than 1 percent next year.",7,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"Most of this uncertainty reflects the influence of unexpected movements in oil prices and the foreign exchange value of the dollar, as well as that of idiosyncratic developments unrelated to broader economic conditions. These factors could easily push overall inflation noticeably above or below 2 percent for a time. But such disturbances are not a great concern from a policy perspective because their effects fade away as long as inflation expectations remain anchored. For this reason, the FOMC strives to look through these transitory inflation effects when setting monetary policy. Such was the case when rising oil prices pushed headline inflation noticeably above 2 percent for several years prior to the financial crisis. Similarly, the Committee substantially discounted the reductions in inflation that occurred from 2014 through 2016 as a result of the decline in oil prices and the effects of the dollar's appreciation on import prices.",8,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"A more important issue from a policy standpoint is that some key assumptions underlying the baseline outlook could be wrong in ways that imply that inflation will remain low for longer than currently projected. For example, labor market conditions may not be as tight as they appear to be, and thus they may exert less upward pressure on inflation than anticipated. Alternatively, long-run inflation expectations, which have an important influence on actual inflation, may not be consistent with the FOMC's 2 percent goal. More broadly, the conventional framework for understanding inflation dynamics could be misspecified in some fundamental way. Let's now consider each of these possibilities in turn.",9,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"Resource Utilization
The unemployment rate consistent with long-run price stability at any time is not known with certainty; we can only estimate it. The median of the longer-run unemployment rate projections submitted by FOMC participants last week is around 4â1/2 percent. But the long-run sustainable unemployment rate can drift over time because of demographic changes and other factors, some of which can be difficult to quantify--or even identify--in real time. For these and other reasons, the statistical precision of such estimates is limited, and the actual value of the sustainable rate could well be noticeably lower than currently projected. Thus, although FOMC participants generally view current labor utilization as probably somewhat greater than what can be sustained in the longer run, the statistical evidence from past experience does not rule out the possibility that some slack still remains in the labor market. If so, the economy could sustain a higher level of employment and output in the longer run than now anticipated--a very beneficial outcome, albeit one that would require recalibrating monetary policy over time in order to reap those benefits and compensate for the accompanying reduction in inflationary pressures.",10,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"A related question is whether the unemployment rate alone is an adequate gauge of economic slack for the purposes of explaining inflation. Although the unemployment rate is probably the best single summary measure of labor utilization, some indicators have shown less improvement since the financial crisis. As the solid blue line in figure 6 illustrates, the employed share of the ""prime-age worker"" population--that is, persons from ages 25 to 54--remains noticeably below the 2007 level. But employment rates for this group may now be permanently lower than in the past as a result of declining employment opportunities for less-skilled workers, a rising number of people receiving disability insurance, and other worrisome trends. Similarly, although the share of part-time workers who would like a full-time job is still somewhat above where it stood before the last two recessions (the dashed red line), it could reflect a structural change in firms' reliance on part-time labor. In addition, these two measures have to be weighed against other labor indicators that have either returned to, or are currently above, their pre-recession levels. As shown in figure 7, those indicators include the quits rate (the short-dashed blue line), household perceptions of job availability (the short-and-long-dashed green line), the jobs opening rate (the long-dashed red line), and the percentage of small firms finding it hard to fill jobs (the solid black line).",11,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"On balance, the unemployment rate probably is correct in signaling that overall labor market conditions have returned to pre-crisis levels. But that return does not necessarily demonstrate that the economy is now at maximum employment because, due to demographic and other structural changes, the unemployment rate that is sustainable today may be lower than the rate that was sustainable in the past.",12,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"In that regard, some observers have pointed to the continued subdued pace of wage growth as evidence that the economy is not yet back to full employment. As shown in figure 8, labor compensation as measured by the employment cost index (the short-dashed red line) has been growing at more or less the same rate since 2014, and hourly compensation in the nonfarm business sector (the short-and-long-dashed green line)--a quite noisy measure, even after smoothing--is actually growing more slowly. But growth in average hourly earnings (the solid blue line) and the Atlanta Fed's Wage Growth Tracker (the long-dashed black line) have clearly picked up. In addition, productivity growth has been quite weak in recent years, and empirical analysis suggests that it is has been holding down aggregate growth in labor compensation independent of labor utilization in recent years. An analysis of the pattern of wage growth at the U.S. state level also suggests that subdued growth for the country as a whole probably reflects sluggish productivity or some other factor common to all states, because cross-state differences in wage growth are about what one would expect given cross-state differences in unemployment rates. Finally, I would note that the percentage of firms planning wage increases has moved back up to its pre-recession level, many firms report difficulties in finding qualified workers, and some have responded by expanding training programs and offering signing bonuses--possible harbingers of stronger wage gains to come.",13,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"Overall, I view the data we have in hand as suggesting a generally healthy labor market, not one in which substantial slack remains or one that is overheated. That said, the evidence does not allow for any definitive assessment, so policymakers must remain open minded on this question and its implications for reaching our inflation goal.",14,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"Inflation Expectations
Another source of uncertainty concerns inflation expectations. In standard economic models, inflation expectations are an important determinant of actual inflation because, in deciding how much to adjust wages for individual jobs and prices of goods and services at a particular time, firms take into account the rate of overall inflation they expect to prevail in the future. Monetary policy presumably plays a key role in shaping these expectations by influencing the average rate of inflation experienced in the past over long periods of time, as well as by providing guidance about the FOMC's objectives for inflation in the future. Even so, economists' understanding of exactly how and why inflation expectations change over time is limited. Moreover, we have to contend with the fact that we do not directly observe the inflation expectations relevant to wage and price setting. Instead, we can only imperfectly infer how they might have changed based on survey responses and other data.",15,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"The FOMC's outlook depends importantly on the view that longer-run inflation expectations have been stable for many years at a level consistent with PCE price inflation that will average around 2 percent in the longer run. Provided this stability continues, standard models suggest that actual inflation should stabilize at about 2 percent over the next two or three years in an environment of roughly full employment, absent any future shocks. However, there is a risk that inflation expectations may not be as well anchored as they appear and perhaps are not consistent with our 2 percent goal. To assess this risk, the FOMC considers a variety of survey measures of expected longer-run inflation, some of which are shown in figure 9. Long-range projections of PCE price inflation made by private forecasters, the solid red line, have been remarkably stable for many years, as have been the longer-run inflation expectations reported in surveys of financial market participants (not shown). Households' longer-term expectations as reported in the University of Michigan Surveys of Consumers, the short-dashed blue line, have also been fairly stable overall since the late 1990s. That said, results from this survey, as well as a survey of consumers carried out by the Federal Reserve Bank of New York, do hint that expectations may have slipped a bit over the past two or three years. If so, stabilizing inflation at around 2 percent could prove to be more difficult than expected.",16,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"In theory, differences between yields on conventional Treasury securities and those on Treasury Inflation-Protected Securities (TIPS) are also informative about inflation expectations in that they measure the compensation received by investors for exposing themselves to future changes in consumer prices. As indicated by the long-dashed green line, TIPS inflation compensation for the five-year period starting five years from now has fallen roughly 1 percentage point over the past three years. This decline could be interpreted as a significant drop in market participants' expectations for the most likely outcome for inflation in the longer run. However, research suggests that the fall in TIPS inflation compensation instead primarily reflects a decline in inflation risk premiums and differences in the liquidity of nominal and indexed Treasury securities. This research notwithstanding, the notable decline in inflation compensation may be a sign that longer-term inflation expectations have slipped recently.",17,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"Misspecified Inflation Dynamics
Another risk is that our framework for understanding inflation dynamics could be misspecified in some fundamental way, perhaps because our econometric models overlook some factor that will restrain inflation in coming years despite solid labor market conditions. One possibility in this vein is a continuation of the subdued growth in health-care prices that we have seen in recent years--a sector-specific factor not controlled for in standard models. Because health care accounts for a large share of total consumer spending, this slow growth has restrained overall inflation materially and may continue to do so for some time. A similar situation occurred during the 1990s, when a significant shift in health insurance enrollment away from fee-for-service and toward HMO (that is, Health Maintenance Organization) plans reduced cost pressures and held down overall inflation for several years. If these sorts of favorable supply-type shocks continue, achieving our 2 percent inflation goal over the medium term may require a more accommodative stance of monetary policy than might otherwise be appropriate.",18,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"Some commentators have conjectured that, because of rising trade volumes and the integration of production chains across countries, U.S. inflation now depends on global resource utilization, not just on conditions here at home and those effects arising through movements in energy and import prices. However, studies of this issue do not, on balance, provide much empirical support for this possibility. Moreover, foreign economic growth has firmed this year and the global economy appears to have largely recovered, so any influence that global resource utilization might have on U.S. inflation would presumably be small. Nevertheless, increased competition from the integration of China and other emerging market countries into the world economy may have materially restrained price margins and labor compensation in the United States and other advanced economies. In fact, one study concludes that most of the decline in the labor share of national income in the United States since the late 1980s can be attributed to offshoring of labor-intensive production. If this restraint on the labor share continues to build over the next few years (and not merely holds steady), then it could indirectly hold down the growth of domestic wages and prices in ways not captured by conventional models.",19,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
"More speculatively, changes in the structure of the domestic economy may also be altering inflation dynamics in ways not captured by conventional models. The growing importance of online shopping, by increasing the competitiveness of the U.S. retail sector, may have reduced price margins and restrained the ability of firms to raise prices in response to rising demand. That said, the economy overall appears to have become more concentrated and less dynamic in recent years, which may tend to increase firms' pricing power. Because these changes occur slowly, determining their complex effects on the economy will, as a practical matter, require studying data over a considerable time.",20,Chair Janet L. Yellen,9/26/2017,"Inflation, Uncertainty, and Monetary Policy"
