text,index,speaker,date,title
"
       Financial reform is another important challenge facing central banks, including those in emerging market economies like Korea. Even though the origins of the recent financial shocks were largely outside the emerging markets, the international transmission of these disturbances was extraordinarily rapid. In the emerging market economies, these disturbances manifested themselves principally in terms of volatile capital flows, with capital outflows earlier in the crisis and capital inflows today each creating significant financial and economic challenges. Strengthening the international financial system and ensuring that financial institutions are carefully regulated, well capitalized, liquid, and transparent will require extensive international cooperation. On a global level, the leadership of the Group of Twenty (G-20)ââwhich Korea is currently chairing--will be essential in ensuring that reforms are not only strong and effective but also consistent and coordinated across countries.
    ",10,Chairman Ben S. Bernanke,5/30/2010,The Policy Response to the Crisis in Korea and Other Emerging Market Economies
"
       Two important features of the crisis were the increased use of unconventional policies and enhanced cooperation among central banks, including between the Federal Reserve and the Bank of Korea. Yet another challenge for central banks will be to make good use of what we learned during the crisis--to determine whether and how the toolkit of central banks can be expanded, and to find ways to build on central bank cooperation during the crisis to develop stronger working relationships and collaboration in the future. Taking such steps now will improve our ability to respond effectively to any future crisis.
    ",11,Chairman Ben S. Bernanke,5/30/2010,The Policy Response to the Crisis in Korea and Other Emerging Market Economies
"
       But even as central banks develop new tools to address new challenges, they must continue to place great weight on the factors that have been shown to enhance the credibility and effectiveness of monetary policy: central bank independence, accountability and transparency, and effective communication. Together with strong financial reforms, monetary policy built on these principles will assist the recovery and promote future growth and stability.
    ",12,Chairman Ben S. Bernanke,5/30/2010,The Policy Response to the Crisis in Korea and Other Emerging Market Economies
"
       As emerging market economies become increasingly important in the global trading and financial systems, the world economy will depend even more on them to maintain strong domestic growth and economic and financial stability. Thus, the improvements in emerging market policies and policy frameworks I have discussed today have ramifications beyond the emerging market economies themselves. Emerging market nations also have a key role to play in the important efforts to reduce global imbalances in trade and capital flows. Again, the G-20 is in a position to lead. The fact that Korea is chairing the G-20 at this crucial time is a notable vote of confidence in Korea and its institutions. We look forward to continuing our cooperation with Korea as we tackle the global economic challenges before us and the ones yet to come. My best wishes for a productive conference and for the continued success of the Bank of Korea.
    ",13,Chairman Ben S. Bernanke,5/30/2010,The Policy Response to the Crisis in Korea and Other Emerging Market Economies
"Thank you, President Evans. I am pleased to be here in Detroit to be part of an ongoing and very important discussion about improving access to credit for small businesses. I would particularly like to thank the staff of the Federal Reserve Bank of Chicago and President Evans for organizing this event.",0,Chairman Ben S. Bernanke,6/3/2010,Brief Remarks
"Today's meeting is part of a series of more than 40 such gatherings that the Federal Reserve System is conducting across the country. Entitled Addressing the Financing Needs of Small Businesses, these forums are designed to elicit ideas and information that will help the Federal Reserve and others respond effectively to both the immediate and longer-term concerns of small businesses. Today's event brings together representatives from banks and other private lenders, community development financial institutions, bank supervisors, other federal and local government agencies, and small business trade groups. Each of you brings an important perspective to this issue, and I would like to thank all of the participants for their willingness to share their ideas.",1,Chairman Ben S. Bernanke,6/3/2010,Brief Remarks
"Over the past two years, a concerted effort by the Federal Reserve and other policymakers has helped to stabilize our financial system and our economy. Following a sharp contraction in late 2008 and early 2009, we are now in the fourth quarter of economic expansion, with jobs once more being created rather than destroyed. Nonetheless, important concerns remain. One particularly difficult issue is the continued high rate of unemployment. High unemployment imposes heavy costs on workers and their families, as well as on our society as a whole. I raise this issue here because healthy small businesses, including start-ups as well as going concerns, are crucial to creating jobs and improving employment security.",2,Chairman Ben S. Bernanke,6/3/2010,Brief Remarks
"Unfortunately, lending to small businesses has been declining. Indeed, outstanding loans to small businesses dropped from almost $700 billion in the second quarter of 2008 to approximately $660 billion in the first quarter of 2010. An important but difficult-to-answer question is how much of this reduction has been driven by weaker demand for loans from small businesses and how much by restricted credit availability. To be sure, the distinction between demand and supply is not always easy to make. For example, some potential borrowers have been turned down because lending terms and conditions remain tighter than before the financial crisis, perhaps reflecting banks' concerns about the effects of the recession on borrowers' economic prospects and balance sheets. From the potential borrower's point of view, particularly a borrower who has been able to obtain loans in the past, these changes may feel like a reduction in the supply of credit; from the lender's point of view, the problem appears to be a lack of demand from creditworthy borrowers. Although lenders and borrowers may have different perspectives, our collective challenge is to help ensure that creditworthy borrowers have access to credit so that, should they choose, they can expand their businesses or increase payrolls, helping our economy to recover.",3,Chairman Ben S. Bernanke,6/3/2010,Brief Remarks
"At the Federal Reserve, we have been working to facilitate the flow of credit to viable small businesses. We helped in bringing capital from the securities markets to small businesses through the Term Asset-Backed Securities Loan Facility--the TALF program. Our bank stress tests of a year ago also drew private capital to the banking system, which helped offset credit losses and provided the basis for increased lending. I know that earlier in this conference you heard about the various interagency policy statements issued to banks and examiners, reinforcing our message that, while maintaining appropriately prudent standards, lenders should do all they can to meet the legitimate needs of creditworthy borrowers. Doing so is good for the borrower, good for the lender, and good for our economy. We have also conducted extensive training programs for our bank examiners, with the message that encouraging lending to small businesses that are well positioned to repay is positive, not negative, for the safety and soundness of our banking system.",4,Chairman Ben S. Bernanke,6/3/2010,Brief Remarks
"As we continue to examine the factors affecting small business lending, our thinking will be shaped by information from diverse sources. For example, our most recent Senior Loan Officer Opinion Survey on Bank Lending Practices suggests that, for the first time since the crisis began in 2007, most banks have stopped tightening credit standards. We also know, from the survey conducted by the National Federation of Independent Business that while only 8 percent of small businesses list access to credit as their principal immediate economic problem, just 40 percent of small businesses attempting to borrow in 2009 had all of their credit needs met. ",5,Chairman Ben S. Bernanke,6/3/2010,Brief Remarks
"Surveys like the two I just mentioned are informative, but getting a full picture also requires hearing from knowledgeable people with diverse perspectives on these issues. Meetings like this one allow us to gather intelligence we and others can use to facilitate the flow of credit to small businesses--for instance, by identifying specific credit gaps, clarifying examiner expectations and procedures, improving coordination of small business support services, and ensuring the availability of technical assistance for loan applications. Thus we can help ensure that small businesses are able to participate in and contribute to the recovery. The findings from the entire series of meetings sponsored by the Federal Reserve will be presented at a culminating conference at the Board of Governors in Washington later this summer.",6,Chairman Ben S. Bernanke,6/3/2010,Brief Remarks
"Learning from people engaged with small businesses and small business credit, like those here today, is vital if we are to make progress. I look forward to hearing your ideas and concerns, and thank you again for joining us.",7,Chairman Ben S. Bernanke,6/3/2010,Brief Remarks
 ,8,Chairman Ben S. Bernanke,6/3/2010,Brief Remarks
"
       Good morning. I am pleased to be here today to address the Consumer Bankers Association's Annual Conference. Many of you may know that I spent most of my career as a banker. Some of you also know that I spent two weeks a year for many years with the CBA Graduate School of Retail Bank Management teaching bank management concepts to mid-career bankers who specialized in providing financial services to consumers. One of the best tools I ever found for teaching adults was a simulation exercise. In the retail banking simulation developed for CBA, students compete by making the decisions that comprise a retail strategy--choosing customer segments, designing products and prices, and establishing a distribution network. The computer model calculates market share using a series of demand curves derived from actual consumer surveys and observed behavior, then applies pricing decisions and standard cost tables to construct profitability. All of this number crunching takes place in the context of an assumed economic and regulatory environment.
    ",0,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       Of course, the credibility of a simulation exercise comes from its similarity to real world conditions that students have experienced. As I thought about this speech, it occurred to me that if I had tried to simulate an environment in which interest rates dropped from more than 5 percent to near zero in 16 months, unemployment went to 10 percent, housing prices dropped nearly 30 percent, mortgage delinquencies hovered around 10 percent, and credit card loss rates went over 10 percent, nobody would have believed it. But that is exactly the environment that lenders have experienced in the last two years, and it has been the environment that I, and my fellow policymakers, have faced during my entire time at the Federal Reserve. And I never got a chance to practice first in a simulation.
    ",1,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       Consumers were at the very center of the recent crisis. And consumers were the focus of Federal Reserve actions as we fought the crisis--lowering interest rates to stimulate economic activity, providing liquidity to markets to maintain credit flows, and issuing regulations to improve the quality of credit provided to consumers. The environment you face today as retail bankers is very different from the one that prevailed before the crisis. It was changed in some ways by the crisis itself and in other ways by actions taken by the Federal Reserve and other policymakers to fight the crisis. Ongoing policy actions designed to reduce the frequency and intensity of any future crises will further change the rules governing consumer banking. And as bankers you will shift the competitive environment as you modify your business models to adjust to regulatory changes and your recent loss experience.
    ",2,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       In my remarks today, I will begin by discussing some of the key elements of the crisis that led us to where we are today. Then I will talk about new regulations governing consumer financial products and the current financial condition of the consumer, with some thoughts about the resulting implications for retail banking. I will conclude with some suggestions for principles to guide consumer banking going forward.
    ",3,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Reflections on the Crisis
       The recent crisis in our mortgage finance system and capital markets was severe. It plunged our economy into a level of stress second only to the Great Depression of the 1930s. The results were devastating for investors, financial institutions, businesses, and consumers from Wall Street to Main Street. As a first responder, the Fed used a wide range of tools to fight the crisis in a direct and urgent manner, including lowering interest rates; maintaining a steady flow of dollars to meet demand abroad; providing liquidity to sound institutions to support faltering financial markets; and providing emergency loans to specific, troubled institutions whose failures would have had disastrous consequences for the financial system and the broad economy. The pervasiveness of the panic required that the Federal Reserve act swiftly, responsibly, and effectively. If we had been unable or unwilling to do so, I believe that today the economic and financial situation would be much worse. 
",4,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       Our actions have hardly come without scrutiny or criticism, of course. While some hailed the forceful steps taken by the Federal Reserve in the fall of 2008 to help prevent the apocalyptic scenario that we all believed possible, a vocal contingent of critics questioned the Federal Reserve's decisions and the degree to which individual financial institutions benefitted from our actions, especially the so-called bailout for insurance company American International Group (AIG).
    ",5,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       To help you understand our actions, let me put you into the moment when we decided to provide liquidity to AIG. The government had already put Fannie Mae and Freddie Mac into conservatorship to preserve the mortgage market. Lehman had just failed, and we were getting the initial reports of the fallout, like reports of battlefield casualties, that market after market was damaged or frozen. Panic was so heavy in the markets that it was almost a physical presence. I kept having this image in my head of the panic being like the monster called ""the Blob"" that I saw years ago in an old movie. Like the Blob, panic attacked one institution after another, and with each institution it ate, it grew bigger and stronger. We had just watched it eat Lehman. We could not stop it there because we are only authorized to lend against collateral, and Lehman did not have enough collateral. Now it was focused on AIG. Unlike the situation with Lehman Brothers, we were presented with an action we could take, a loan we could make to avoid the collapse of AIG. Our knowledge of the company was limited because we had never supervised AIG, but the loan could be secured with collateral. Based on our assessments of the collateral, we believed the risk of the loans to be limited. And while the risk of making the loan was limited, the risk of not making the loan--of letting AIG, which was significantly larger than Lehman, fail--was certain to be huge. And no other entity--not a private company, not a consortium of private companies acting together, not any other branch or agency of the government--was in a position to do anything. The clock was ticking, and default was imminent. There was no time to gather more information or find another solution. So I ask you, what would you have done?
    ",6,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       It was in this context that the Federal Reserve, with the full support of the Treasury, made a loan to AIG to prevent its failure. The loan imposed tough terms, senior management was replaced, and shareholders lost almost all of their investments.
    ",7,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       If I had to cast that vote again, even knowing all that followed, including the criticism that we have received, I wouldn't change it. I still believe that the consequences would have been far worse for all businesses and consumers if we had let AIG fail. Despite the claims by some that healthier Wall Street firms or even the small businesses and consumers on Main Street did not benefit from assistance to AIG, I would argue that no business or individual was immune to the effects of a sequential collapse of key financial intermediaries.
    ",8,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       As it was, we still had frozen credit markets so we turned our attention to facilities designed to unfreeze those markets. While actions like our lending to AIG have grabbed the biggest headlines, other moves by the Federal Reserve, like those to ensure the functioning of consumer credit markets, were equally important when it came to supporting consumers and the economy in the midst of the financial crisis. New issuance of asset-backed securities (ABS), which provided funding for auto loans, credit cards, student loans, and other loans to consumers and small businesses, had virtually ceased. Investors had lost faith in the quality of the triple-A ratings on the securities, and the complex system that funded the securities known as the ""shadow banking system"" broke down. Without access to funding, credit for households and small businesses would have become even less available and more costly. The Federal Reserve designed the Term Asset-Backed Securities Loan Facility, or TALF, to provide funds for the purchase of securities backed by new consumer loans. In the end, nearly 3 million auto loans, over 1 million student loans, about 850,000 small business loans, and millions of credit card accounts were supported by TALF-eligible securities. TALF worked. It served its intended purpose of unlocking lending, the lifeblood of the U.S. economy. As pleased as I was to see that TALF worked, I was even more pleased when it eventually became unnecessary. ABS issuance remained stable in the months after TALF ended.
    ",9,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       While liquidity helped restore the market for consumer loan securitization, liquidity alone did not solve all the consumer credit problems exposed by the crisis. Additional consumer protection would also be needed to restore healthy consumer lending.
    ",10,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Enhancing Consumer Protection
       The first signs of serious consumer credit distress appeared in the subprime mortgage market, and much attention has been deservedly paid to correcting problems in that market. In hindsight, though, we also see that the developments in the U.S. mortgage market, fueled by the credit boom, revealed acute weaknesses in mortgage finance that eventually had far-reaching effects on many other forms of credit. The gradual but widespread declines in underwriting standards, breakdowns in lending oversight by investors and rating agencies, and increased reliance on complex and opaque credit instruments led to the current set of circumstances in which lenders are skittish about lending, borrowers are skittish about borrowing, and investors are skittish about investing. The credit markets must reemerge in sounder and more transparent ways in order for ""normal"" lending activity--whatever that will mean in the coming months and years--to reemerge.
    ",11,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       Essential to jumpstarting market activity is rebuilding consumer confidence. Over the last few years, the Federal Reserve has been just as aggressive in providing safeguards for consumers as it was in making liquidity available to institutions. We have created a blanket of new protections for consumers that we think will go far toward avoiding the excesses of the recent past. I'd like to take a few minutes to remind you of some of these changes.
    ",12,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Subprime Mortgage Lending
First, to deal with the subprime mortgage market, changes have been made under the Home Ownership and Equity Protection Act, adding layers of defenses for borrowers of higher-cost mortgages. The new rules, most of which went into effect in October, target higher-priced loans where borrowers are most vulnerable to abuse. For these ""riskier"" mortgages, our new rules require that lenders verify borrowers' abilities to repay the loans at a fully indexed rate, ban prepayment penalties if payments may increase in the loan's early years, require escrows for taxes and insurance, and prohibit a range of misleading advertising practices.
    ",13,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Mortgage Disclosure Reform
Currently, the Federal Reserve Board is engaged in a comprehensive revision of the mortgage disclosures required under the Truth in Lending Act to improve the effectiveness of mortgage disclosure forms for all loans. These new forms were developed through consumer testing, including focus groups and detailed surveys, to ensure that they provide information that is useful and understandable to consumers. These disclosures are designed to better focus consumer attention on mortgage features, such as variable rates, that might be appropriate for some consumers, but potentially risky for others. And we have proposed to ban compensation methods that give originators incentives to steer borrowers to loans with higher rates or disadvantageous terms.
    ",14,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Credit Card Protections
Credit card regulations issued by the Federal Reserve in December 2008 and the provisions of the Credit Card Accountability, Responsibility and Disclosure Act (CARD Act) enacted by Congress last May combined to create the most comprehensive and sweeping regulatory reforms of credit cards in the history of the product. In large part, these reforms respond to concerns that consumers could not accurately predict the costs associated with their credit cards and therefore could not make informed decisions about the use of credit.
    ",15,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       The regulations improve credit card disclosures and establish a new baseline for transparency and fairness in the credit card industry. Based on extensive consumer testing, the Fed substantially revised the disclosures provided with credit card solicitations and disclosures contained in periodic statements to improve consumers' understanding of costs associated with using their cards. In addition, we imposed several new restrictions to ban certain practices, such as double-cycle billing, that increase the cost of credit in ways that cannot be effectively disclosed. Except in certain limited circumstances, issuers are prohibited from increasing interest rates applied to existing balances. They must also provide adequate notice of higher rates to be applied to future balances and are required to apply payments in excess of minimum payments to the balances that carry the highest interest rate.
    ",16,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Other Consumer Protections
The Federal Reserve has been active in issuing regulations governing other consumer products as well. We implemented new rules that will help students shop intelligently for student loans. We implemented provisions in the CARD Act that apply to gift cards and marketing of credit cards to students. We also issued new regulations that prohibit automatic enrollment in overdraft programs, requiring that consumers opt in before they can be charged for overdrafts created by ATM withdrawals and one-time debit card transactions. Furthermore, banks will be required to offer the same account fees and features to customers regardless of whether they opt in to coverage for debit overdrafts. 
",17,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       While the additional protections for consumers are long overdue, they will require considerable changes in bankers' business practices and product pricing and design. The changes reduce the ability to build profitability models around penalty pricing such as overdraft fees or raising interest rates on existing credit card balances. They require pricing to be front loaded and clearly disclosed. I fully expect current banking products to change as banks adjust to accommodate the new requirements. And I understand the potential for at least a temporary lull in service innovation as providers concentrate on change implementation. At the same time, I have every confidence that competition will ultimately restore innovation, but with products that are safer, simpler, and more transparent to consumers.
    ",18,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Consumer Lending: Post-Crisis 
       Not only have the regulations that govern consumer products changed, the consumer to whom those products are sold is considerably different than the consumer of a few years ago. During the crisis, household net worth declined about 25 percent from peak to trough. While some net worth was restored as stock markets recovered, recent retrenchment in markets demonstrates the volatility that still remains. Roughly 20 percent of mortgage borrowers are underwater in their mortgages, leaving them without home equity to tap through sale or borrowing and limiting their ability to move to reduce expenses or find employment. Still 9.7 percent of the workforce is unemployed and nearly 6 percent is working only part time while still seeking full-time employment. Although low mortgage rates help keep mortgage payments relatively low from an historical perspective, households remain quite burdened by debt payments. The household debt service ratio, which represents the share of household after-tax income obligated to debt repayment, peaked near 14 percent in 2007 before dropping off to about 12 ½ percent recently. Despite its recent decline, this ratio is still above its average over the past 30 years. Much of this recent drop reflects the largest annual decline in aggregate consumer credit outstanding in the nearly 70-year history of the series.
    ",19,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       For the moment, the contraction in consumer credit appears to be a story both of diminished supply and weakened demand. While much of the decline in outstanding credit reflects elevated charge-offs and tighter lending standards, consumer cautiousness about debt appears to also play a role. A significant net fraction of lenders still report reductions in credit card line availability, and the volume of new credit card offerings is only a fraction that of pre-crisis levels, which in turn leads to fewer new accounts. At the same time, senior loan officers at commercial banks continue to report weak borrower demand for mortgages and for consumer loans. 
",20,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       The fact that consumers are shedding debt is not surprising, as households report a heightened awareness of their debt burden. For instance, in a recent survey, one in three households surveyed reported that they are stressed about their ability to pay their debt. Among delinquent borrowers, the stress is even more pronounced, with 84 percent reporting being particularly stressed and 86 percent reporting being devoid of sufficient savings. One potentially positive outcome of this stress would be if it gives consumers an incentive to save and makes them wary to take on debt unless they are sure of their ability to pay. In combination with regulations that require creditors to consider the borrower's ability to pay and disclosures that are clear about the cost of credit, these hard lessons could lead to more sustainable credit decisions by lenders and borrowers alike.
    ",21,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Balancing Access to Credit and Risk Management
       In the course of our country's history we have seen the standard of living and economic prosperity that can result from a robust consumer credit market. We have also seen the financial devastation and personal tragedy that can result from weak underwriting and poor loan structures recklessly marketed to consumers in ways that hide their potential cost. Certainly the lessons of the recent crisis underscore the need for a stronger, safer, but still robust system of consumer credit. As both industry and policymakers explore what changes are necessary and what a better-functioning system would look like, I would suggest five core principles for balancing access to credit and sound risk management:
    ",22,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Adequate consumer protection
       First and foremost, any new system must contain adequate protections for consumers. In the aftermath of widespread abuses, consumers need to feel confident that they can satisfactorily shop for credit and anticipate the debt service burden of that credit over the short run and the long term. Effective consumer protection, as events of the past few years underscore, are integral to the promotion of sound market practices, and are also a necessary precondition to the restoration of consumer, lender, and investor confidence to the consumer credit markets.
    ",23,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Prudent underwriting
Second, we have seen the results of underwriting based on collateral values or the ability to refinance. Loans should instead be underwritten on the basis of the consumer's ability to repay according to the terms of the loan. Many consumers have impaired credit coming out of this cycle because they were unable to pay due either to poor underwriting or loss of income. Consumer lenders will likely need to develop innovative ways to assess credit histories during this period. And they will need to be attentive to the risk of poor performance in stressed economic conditions.

Transparency
       Third, there must be transparency at all levels. Retail products should be as transparent as possible, so that consumers find it easy to understand the terms and risks of their credit. Lenders and servicers should also make as much information as is reasonably feasible available to investors. Indeed, adequate information for due diligence is likely a prerequisite to attract capital back to the securitization market.
    ",24,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Simplicity
       Fourth, the new system should encourage simplicity. Credit disclosures and retail mortgage contracts ought to be as simple as possible. Too often, the complexity of credit and lending products has served to confuse borrowers and make it more difficult to make informed decisions. Securitization structures will likewise need to be simpler and conform to standardized contracts. The trickle of new mortgage securitizations that are attracting investor interest today have structures that are markedly simpler and more transparent than those of the recent past.
    ",25,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Properly aligned incentives
       Finally, the new system should feature clear roles and properly aligned incentives for all players. In the recent turmoil, we saw examples of misaligned interests and competing objectives. For instance, there is evidence that some loan officers and mortgage brokers may have been as concerned about whether loans were profitable to them personally as they were about whether the borrower could actually repay.  Servicers, too, turned out to have interests that were not always aligned with investors, and different tranches of investors themselves had competing interests that they tried to impose onto servicers. Certainly, greater clarity about roles and responsibilities, and the associated compensation of participants in the origination and servicing chains, will help all parties understand, and properly align, incentives.
    ",26,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
Conclusion
       Having survived the financial crisis, it is now time to work together to build a consumer banking model for the future. It sure would be nice if we could build it in a laboratory or test it in a simulation. But we are all working in real time. The new model will be shaped by the scars of the past. Policymakers will continue to craft regulation to prevent the practices that led to devastation in our entire economy as well as in the lives of individual consumers. Investors will demand enough information to judge the ongoing performance of credit underlying debt securities. Lenders will price and underwrite products to conform to regulation and avoid a recurrence of recent high loan loss experience. Consumers will reengage slowly as confidence, income, and balance sheets strengthen.
    ",27,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
"
       Reinvention will bring uncomfortable change and uncertainty, but I believe that we are on the right path. We will need the active cooperation and sustained efforts of many quarters--all segments of the industry, consumers, and public policymakers--to get where I think we are going: toward a reestablishment of a financial services sector that is safe, transparent, efficient, and that effectively serves the needs of the real economy. I am confident we will get there.
    ",28,Governor Elizabeth A. Duke,6/8/2010,Moving Beyond the Financial Crisis
